1.503826946552896615e+00 1.086321352769919590e+00 -9.186874081240606893e-01 -1.422896612041844588e-01 0.000000000000000000e+00
1.192079834527401516e+00 -2.881591577821407957e-01 1.428986255704288444e-01 1.546511444307553385e+00 0.000000000000000000e+00
-1.303058327586575693e+00 -2.499264416502745778e+00 3.286481913068388216e+00 4.998632822059964065e-01 1.000000000000000000e+00
-8.760000843536240589e-02 7.815952251569044940e-01 1.428986255704288444e-01 1.519994891227756662e-01 0.000000000000000000e+00
1.070885901372891524e+00 -3.537627148114356745e-01 2.628254924229240230e-01 1.733679877186028895e+00 0.000000000000000000e+00
-7.530757546272730529e-01 1.488427900199784659e-01 -8.763288766733535740e-01 -5.510986575650568264e-01 1.000000000000000000e+00
-6.893468890805779514e-01 -1.393537078404998519e+00 9.179088851159424856e-01 8.526503049914898602e-01 1.000000000000000000e+00
-7.544129699175957660e-01 -1.825945464768942150e+00 1.526270237364975246e+00 3.508665442241564736e-01 1.000000000000000000e+00
3.230658451979513401e-01 -1.470711993238829896e-01 -8.683677937760425625e-01 7.578329004546811021e-01 1.000000000000000000e+00
1.359442885074106044e+00 9.706386014493281200e-01 -8.785106311699927284e-01 1.095187779006500522e-01 0.000000000000000000e+00
-4.875038526388180554e-02 5.050781668581045825e-01 -1.519482250097515141e+00 -2.400023762000812244e+00 1.000000000000000000e+00
1.177229706829607370e+00 1.114465978294115894e-01 -2.038480936421486339e-02 8.366426664430942628e-01 0.000000000000000000e+00
-8.796185489430738969e-01 -1.484859139783119564e-01 -4.318497813378291972e-01 4.487877167429088487e-02 1.000000000000000000e+00
4.111109151028829456e-01 7.163479035044476584e-01 -2.015539891404558026e-01 7.953903819745339332e-01 0.000000000000000000e+00
-1.893192549131620606e+00 2.811100878316463714e-01 -1.323459512885552247e-01 -1.447655600873390958e-01 1.000000000000000000e+00
-1.342326868611971522e-02 8.461437118595830364e-01 -7.864229645532444524e-02 2.455837055620133380e-01 0.000000000000000000e+00
1.780841650906062279e+00 -6.384166128079356295e-02 -3.147141676317789516e-01 1.485566241029901757e+00 0.000000000000000000e+00
1.054804128012957865e+00 7.399719337579233613e-01 -7.772911486184672647e-01 3.951946569206358784e-01 0.000000000000000000e+00
-2.512153371815571412e-01 1.961078952818026133e-01 -1.110217600743915733e+00 -8.207811820686652382e-01 1.000000000000000000e+00
1.649548223322009566e+00 1.130774073477758490e+00 -1.111610209997089704e+00 -1.693817085987031068e-01 0.000000000000000000e+00
-1.728398359537377971e+00 9.286744149528943781e-01 -3.968488687747243615e-01 -2.658612354970285807e+00 1.000000000000000000e+00
-6.420165057783665530e-01 -5.625541440992973818e-01 2.107186961999993613e-01 5.571203484165488939e-01 1.000000000000000000e+00
1.415042889250681446e+00 9.804942049951839711e-02 -8.502508886570493696e-02 1.028734329023842431e+00 0.000000000000000000e+00
-2.523971077527262796e+00 8.634100485455649121e-01 -1.669499702145055275e-01 -3.045852462983676734e+00 1.000000000000000000e+00
-7.606767678564757551e-01 -1.493692058036617309e+00 1.752778132393715715e+00 8.914362132649079618e-01 1.000000000000000000e+00
2.075374820892822714e-01 8.485981565612428223e-01 -7.900335232850088651e-01 -7.241258987455145846e-01 0.000000000000000000e+00
5.089035806767456815e-01 9.346438143877888738e-02 2.542609455159043907e-01 7.467532529525642282e-01 0.000000000000000000e+00
8.826904441980018001e-01 9.353730036178409257e-01 -5.511755051960376406e-01 1.464572846997142519e-01 0.000000000000000000e+00
-7.166894227800710837e-01 -3.939695870805005051e-01 5.161308902487750372e-02 1.476948208378921379e+00 1.000000000000000000e+00
-4.907000387155345811e-01 1.319173484314493383e-01 -1.049151684992238653e+00 -5.734728413595759078e-02 1.000000000000000000e+00
1.291491234400075960e+00 -1.146984699172295619e+00 4.529398656353855745e-01 3.330115042014069604e-01 0.000000000000000000e+00
-6.246678968802324983e-01 -6.542719700689602069e-01 -3.604553469584455550e-01 5.103287163313307007e-01 1.000000000000000000e+00
1.876833540155962154e-01 3.273013735364942445e-01 -1.468976954515740507e+00 -1.400141520726840616e+00 1.000000000000000000e+00
6.590587818295606803e-01 2.751103341164778948e-01 -1.908146507830628391e-01 7.670699078264502369e-01 0.000000000000000000e+00
3.167255748621031902e-02 2.934504903594359893e-01 -1.270112353162502927e+00 -3.805473152677536497e-01 1.000000000000000000e+00
5.884327005748853923e-01 9.685250518451210544e-01 -4.352315008076198533e-01 -3.116030540599103449e-01 0.000000000000000000e+00
1.266541612272739314e+00 -2.881591577821407957e-01 -1.176307135133506654e-01 1.130322364737277985e+00 0.000000000000000000e+00
9.982188073066710077e-01 8.538990753266332279e-01 -5.670767818518621661e-01 6.790278958102738960e-01 0.000000000000000000e+00
-4.617176567915931007e-01 2.274872890023284244e-01 -1.178014461219266673e+00 -1.001188506458525973e+00 1.000000000000000000e+00
1.535251505875479872e+00 8.630691534481121918e-01 -7.878285586341500224e-01 4.007368613436973481e-01 0.000000000000000000e+00
1.084504383408546380e+00 1.409046741528439783e+00 -1.316834393606488351e+00 -1.802808383319887131e+00 0.000000000000000000e+00
1.028939569108032082e+00 -1.061641611524998918e+00 1.073811491008764163e+00 6.543974632668918545e-01 0.000000000000000000e+00
1.099917549123318627e+00 -1.047490729751238137e-01 -2.474831835749322431e-02 1.355676776544406881e+00 0.000000000000000000e+00
-1.001234760610317576e+00 -1.884852137608777678e+00 1.844458241560999578e+00 2.566681144081361943e-01 1.000000000000000000e+00
5.272726959806522951e-01 7.022348464699037507e-01 -2.640009090681969539e-01 -4.101152615454268235e-01 0.000000000000000000e+00
1.936732801856840380e+00 7.233873872668470373e-01 -9.256504543899303217e-01 3.933472554462820736e-01 0.000000000000000000e+00
-1.582975251384417803e-01 1.333930506804726246e+00 -2.886616979264853278e-01 -2.008065790387421334e-01 0.000000000000000000e+00
-3.260501276131428372e-01 1.939943456775955477e-01 -7.504370001864298922e-01 -7.819762284192229851e-01 1.000000000000000000e+00
-9.151251338887476106e-01 -5.608629781374347562e-02 -3.139185235451321665e-01 -2.315648613179319137e-01 1.000000000000000000e+00
5.565506728635072342e-01 -2.532412729500554405e-01 7.401191037940703099e-01 4.173587132688755807e-01 0.000000000000000000e+00
8.760747474985105532e-01 7.029336814196819327e-01 -3.503125095644953890e-01 2.880644167841389103e-01 0.000000000000000000e+00
7.499894215715042778e-01 1.143813310955326124e+00 -1.019326636820096832e+00 -5.549035997359163391e-02 0.000000000000000000e+00
-1.701618863854862829e+00 -2.532757359827478183e+00 3.309367125128880094e+00 -2.328028107595092877e-01 1.000000000000000000e+00
-1.293601862558585169e-01 9.699264569741490594e-02 -1.006793153541531538e+00 2.714425648589606777e-01 1.000000000000000000e+00
-8.786332324133623306e-01 -5.858372792553203645e-01 -4.145962939558038574e-02 7.793827434261382248e-01 1.000000000000000000e+00
-2.962196696761282277e-01 -2.352539431329609410e-01 -4.467669474547439901e-01 8.809707791395737786e-01 1.000000000000000000e+00
1.177476035962035095e+00 -8.919951662776369750e-01 2.904687860984265790e-01 5.989873223962924875e-01 0.000000000000000000e+00
1.080099556256060300e-01 -3.280316265772049295e-02 -1.066257568652058563e+00 4.980158807316426572e-01 1.000000000000000000e+00
1.699060378940010718e+00 3.513003883971679842e-01 -6.858199308391593751e-01 1.048427247832933507e+00 0.000000000000000000e+00
-9.058701964846721522e-01 -3.562307953169936425e-01 -1.778527209162355030e-02 4.678480051092050451e-01 1.000000000000000000e+00
-1.345004659851434914e+00 -1.727886989986658017e+00 2.073565673862331149e+00 1.034890746823686536e+00 1.000000000000000000e+00
1.455792765729462701e+00 9.011641805884571532e-01 -1.085545206808517404e+00 -1.441465853665503949e-01 0.000000000000000000e+00
-9.771296955084476377e-01 1.879908094885053726e+00 4.481585738661550411e-01 -2.262087626145064867e+00 0.000000000000000000e+00
1.784219879007929999e+00 1.439386405201734886e+00 -1.348655515041512709e+00 -1.347195375379380833e+00 0.000000000000000000e+00
1.625507445327416534e-01 9.977908959614398832e-01 -9.620439762062091837e-01 -3.540742425940238136e-01 0.000000000000000000e+00
-7.982947453658169046e-01 1.552955606918119180e+00 4.151537345659328526e-01 -1.760337194785773773e+00 0.000000000000000000e+00
-6.246678968802324983e-01 -6.817822044333974318e-01 3.276514531581706247e-01 8.563451079401976918e-01 1.000000000000000000e+00
-6.673884064184367748e-01 -5.953652972291246792e-01 2.409383169938738023e-01 8.046273893463029570e-01 1.000000000000000000e+00
-4.678231002881980682e-01 1.841083878514656880e-01 -1.161512041569155551e+00 -1.073227641270312560e+00 1.000000000000000000e+00
1.584411762732869766e+00 9.685250518451210544e-01 -8.681821125422860552e-01 1.612364964945447454e-01 0.000000000000000000e+00
1.341460858406871681e+00 -1.234471690704073005e-01 -1.697351887208533860e-01 1.018268894898508137e+00 0.000000000000000000e+00
1.626915040369861509e-01 1.470066963972482599e+00 -6.533953453944263412e-01 -1.352718534426418096e+00 0.000000000000000000e+00
-7.629641098004487088e-01 1.621755235598527911e-02 1.477134340882154895e+00 1.012726690475446834e+00 0.000000000000000000e+00
-5.951787807410109377e-01 -5.678513276352161604e-02 1.302129778066630550e+00 7.695315226775865103e-01 0.000000000000000000e+00
6.117283985273491709e-01 -4.535767993456014668e-01 9.445541421600036625e-01 2.228054358369910559e-01 0.000000000000000000e+00
2.783395127242631051e-01 1.168511160765778323e+00 -8.381481729821681492e-01 1.834005528427844200e-01 0.000000000000000000e+00
-6.831182810177590659e-01 7.990472106922357276e-06 1.334345472123387610e+00 9.917958222247782452e-01 0.000000000000000000e+00
-1.090405906549204884e+00 -2.511604819030535563e+00 2.616079818590456796e+00 -3.411710003375834077e-01 1.000000000000000000e+00
-1.343395537185075317e-01 8.743527811737983324e-01 -8.011511871561807219e-01 -9.328156065314104906e-01 0.000000000000000000e+00
6.258747287039209128e-01 -1.322988837987151500e+00 1.478735841523304950e+00 1.612364964945447454e-01 0.000000000000000000e+00
-8.467512047019843946e-01 1.636546820043005557e-01 -8.602210296449751548e-01 -5.621925890991917862e-01 1.000000000000000000e+00
-1.173841102690129423e+00 -1.632657944513231651e+00 2.421787617618472943e+00 1.661597261968175421e-01 1.000000000000000000e+00
-1.699824180175745658e+00 5.177765092382194956e-01 -4.750067420936893714e-01 -2.037971163779513262e+00 1.000000000000000000e+00
-1.026747420754632101e+00 1.745169307616853516e+00 3.302277802765424264e-01 -1.214211037289942619e+00 0.000000000000000000e+00
6.922076450791391222e-01 1.267609365595293136e+00 -1.103440235711802719e+00 -1.028899528573833155e+00 0.000000000000000000e+00
-2.964061760192522321e-01 2.003349944902167168e-01 -1.011574445310762016e+00 -7.130319672113796248e-01 1.000000000000000000e+00
-2.348203739246795541e-01 2.246749044483432045e-01 -1.036223629091940879e+00 -7.555031557454929825e-01 1.000000000000000000e+00
1.342164655928094197e+00 9.840357787792212152e-01 -9.672198405971723645e-01 5.473475376684857480e-02 0.000000000000000000e+00
1.745293783439481605e-01 -9.748667644684010369e-01 7.532328409281248138e-01 4.265957206406446045e-01 0.000000000000000000e+00
-7.394924624676791902e-01 -1.546956917013609711e+00 1.507562853064005504e+00 1.028120115647059851e+00 1.000000000000000000e+00
2.340002688872472869e-01 -2.186762145438335969e-01 1.065664726877696644e+00 2.899118182584927150e-01 0.000000000000000000e+00
1.161781351238774018e+00 1.307119107390067203e+00 -1.230330148830167447e+00 -1.027042604411467330e+00 0.000000000000000000e+00
3.787010392505880119e-01 -3.209605954016908069e-01 1.122343923481875949e+00 4.229009176919369950e-01 0.000000000000000000e+00
6.923484045833836475e-01 -5.114331890067854575e-02 3.791547853713866933e-01 9.086770399108748952e-01 0.000000000000000000e+00
1.042100582754892146e+00 -1.319184122421081518e-01 1.723291011208379353e-01 1.560700249445631460e+00 0.000000000000000000e+00
-4.719851172958626495e-02 8.881078983560167783e-01 -3.974453697381671868e-01 4.216893862482641066e-03 0.000000000000000000e+00
-1.487382898394741693e+00 -2.493963497737355262e+00 2.645510294140865692e+00 -7.776910188137631241e-01 1.000000000000000000e+00
-9.192775392639602750e-01 -1.426689126632278759e+00 1.076202136893379402e+00 4.684622184859876248e-01 1.000000000000000000e+00
4.957364743850394689e-02 1.395649564198546688e+00 -7.170375882644751675e-01 -1.523888851444509918e+00 0.000000000000000000e+00
-1.167119836362454643e+00 3.364714516579732639e-01 -3.682121804986243641e-01 1.164459051194645725e-02 1.000000000000000000e+00
7.820825885392491683e-01 1.496878363387141420e+00 -1.092299361686411174e+00 -1.373668448053110724e+00 0.000000000000000000e+00
-3.283972923464197335e-01 -2.538869428812311549e-02 -8.459003644915030762e-01 2.431220907108769536e-01 1.000000000000000000e+00
-1.634476580330239015e+00 -2.453754920992802901e+00 3.150261517953757640e+00 -9.367633890224523474e-02 1.000000000000000000e+00
-7.852041114710789360e-01 -1.481351655508827525e+00 1.224956015286575273e+00 9.954906251734859657e-01 1.000000000000000000e+00
1.846505959636119298e+00 1.000978265122623112e+00 -9.475376298189807089e-01 1.267548432026109062e-01 0.000000000000000000e+00
-9.747015940602301587e-01 1.710960484587469743e+00 3.912936960282193954e-01 -2.024448946802284599e+00 0.000000000000000000e+00
-6.612653679838012000e-01 -1.765982017127003090e+00 1.729312666477734739e+00 1.028734329023842431e+00 1.000000000000000000e+00
9.837909581216103261e-01 9.914502471488185753e-01 -4.121629285287937150e-01 -6.422307818411703284e-01 0.000000000000000000e+00
1.652680122291449782e+00 1.150171004522819951e+00 -9.954665982823835968e-01 -1.509076938551648650e-01 0.000000000000000000e+00
1.235961609975622988e+00 8.401439581444145599e-01 -6.828258209448354599e-01 3.016104404813981787e-01 0.000000000000000000e+00
1.075249446004470810e+00 8.126337237799775570e-01 -6.038880864440930862e-01 3.828818213209478349e-01 0.000000000000000000e+00
3.018050674121866908e-02 -8.838818629582615438e-01 3.926863052813934218e-01 9.844389174253932728e-02 0.000000000000000000e+00
1.258553510406864362e+00 1.488765060067765988e+00 -1.285013272171463772e+00 -1.844041622412423642e+00 0.000000000000000000e+00
-2.967369608542267390e-01 -3.541155412372993250e-01 -3.103388214598485906e-01 5.251045951853569038e-01 1.000000000000000000e+00
-4.055335006724029023e-01 -1.301836297190208214e+00 5.645110769688371777e-01 1.054616995040820182e+00 1.000000000000000000e+00
-7.044433459108001561e-01 -1.562484688702582725e+00 1.196732467755583507e+00 5.066339133826230912e-01 1.000000000000000000e+00
-8.756069030721057578e-01 -2.180067292002861201e+00 1.878855690114395571e+00 -1.047226569963195381e-01 1.000000000000000000e+00
1.227938318233686710e+00 -8.810524336494037767e-01 4.781925134262728916e-01 9.659369629278308222e-01 0.000000000000000000e+00
9.676739948856156737e-01 9.050333399445460447e-01 -5.730417914862904194e-01 -6.662279556317455276e-01 0.000000000000000000e+00
-6.025686547138467963e-01 -7.382173878167005432e-01 7.371249938997462836e-01 7.941571938769625971e-01 1.000000000000000000e+00
-3.536063742262424148e-02 2.366573671238074439e-01 -1.370728371704319493e+00 -1.342862552333860204e+00 1.000000000000000000e+00
1.331959591870368387e+00 8.341442044292461944e-01 -6.215742239594019836e-01 9.296126695055494382e-01 0.000000000000000000e+00
1.138831459402075696e-01 1.886934269122051977e-01 3.525095283273253499e-01 5.349558159339086183e-01 0.000000000000000000e+00
-1.176585913022897056e+00 -2.044271729932557236e+00 1.628882329169674570e+00 -3.824042394301195857e-01 1.000000000000000000e+00
5.565506728635072342e-01 -1.269035190800809655e-02 4.038271793067848559e-01 7.713789241519403150e-01 0.000000000000000000e+00
-1.137595530347171868e+00 7.763353939157012322e-03 -4.227026595598983860e-01 -4.384452583815226512e-01 1.000000000000000000e+00
3.779268619772432891e-01 6.348639284728094939e-03 -1.034250765983277587e+00 5.090955282337593646e-01 1.000000000000000000e+00
-1.412358082632425793e+00 -2.493618867410430651e-01 2.200491781962647109e-01 3.496333561265851930e-01 1.000000000000000000e+00
-6.861858928799226265e-02 2.821705978632212120e-02 -1.102442199080361229e+00 2.505069352642861347e-01 1.000000000000000000e+00
-1.416510488007638457e+00 -1.389292934441711980e+00 2.052073071055013020e+00 1.778672427977224038e-02 1.000000000000000000e+00
-7.985762643743059552e-01 -1.479238105904620681e+00 8.496942418646392658e-01 3.053052434301057882e-01 1.000000000000000000e+00
-1.972868521178850199e-01 -5.237602820091741274e-01 -5.452081745461873075e-01 8.427990842429383678e-01 1.000000000000000000e+00
8.408496815613257791e-01 1.521917108295046228e+00 -1.054722122004934315e+00 -1.326864436473476738e+00 0.000000000000000000e+00
4.786402872641793427e-01 -5.181184681463310016e-01 3.429831397708160007e-02 4.432175725658228926e-01 0.000000000000000000e+00
-9.710736761671162967e-03 -9.769254445785187368e-02 -6.609618556700047609e-01 3.009962271046155990e-01 1.000000000000000000e+00
1.552353785641186201e+00 1.054941959049393585e+00 -1.009369480659903395e+00 -1.336716285532040249e-01 0.000000000000000000e+00
-1.897975011617113877e-02 -2.066767071134967271e-01 -1.486441215815341721e-01 3.557945352704353081e-01 0.000000000000000000e+00
3.018050674121866908e-02 -8.838818629582615438e-01 3.926863052813934218e-01 9.844389174253932728e-02 0.000000000000000000e+00
2.156986236123413558e+00 1.345912969480190347e+00 -1.348260942419780006e+00 -9.685256865769095169e-01 0.000000000000000000e+00
-7.811220858479885898e-01 -1.710961548398128862e+00 1.320233698357891727e+00 -9.305323114746298294e-03 1.000000000000000000e+00
1.303279842880552541e+00 -2.437183684027127706e-01 -7.070442371223301103e-02 1.437571893448751137e+00 0.000000000000000000e+00
-8.998527276782201101e-01 -1.262765983792651370e-01 -4.533284580526151797e-01 1.809341766476419699e-01 1.000000000000000000e+00
-6.534884053742928689e-01 -4.962534565957115729e-01 2.230432880905887094e-01 7.553712856035446066e-01 1.000000000000000000e+00
-5.631911834014494689e-01 -5.703265523212200927e-01 3.542967102022319681e-01 8.822039672371450036e-01 1.000000000000000000e+00
1.556429718619430635e-01 8.337862645769207326e-01 -1.289665528341864820e-01 4.857030451319546138e-01 0.000000000000000000e+00
7.672324608414549107e-01 1.037300637756213950e+00 -1.189155335244657996e+00 -5.487138525280294693e-02 0.000000000000000000e+00
1.356979593749827462e+00 1.237286746676870886e+00 -1.393613583764811148e+00 -1.492511594444531298e+00 0.000000000000000000e+00
-7.007545015692279167e-02 -1.097265149208811685e+00 1.675478093516074296e-01 1.255307644896524355e+00 1.000000000000000000e+00
1.210231717930095457e-01 6.912921138416704414e-01 -4.723895779625224278e-02 3.995036732461260676e-01 0.000000000000000000e+00
1.232513002121632617e+00 1.404461702467700412e+00 -1.211831655917173789e+00 -1.345338451217015008e+00 0.000000000000000000e+00
-1.642323922691869331e+00 5.103620408686221355e-01 -4.386132202774105648e-01 -1.965979642407787553e+00 1.000000000000000000e+00
-2.991791382528687371e-01 -2.722870820447406692e-01 -4.024169847719981097e-01 3.958088702974184581e-01 1.000000000000000000e+00
1.309226931934882598e+00 9.124478083141432938e-01 -8.992140887338451183e-01 -8.686348393957611311e-03 0.000000000000000000e+00
8.079119575681139587e-01 1.615411324000934901e-01 -2.057318168999776042e-01 8.101695937693643712e-01 0.000000000000000000e+00
-1.695248550957433042e-01 -6.010071110919676940e-01 1.642808421701413835e+00 9.271462933104068771e-01 0.000000000000000000e+00
7.443590414017244861e-01 7.205750027128617896e-01 -5.937452490501428093e-01 -2.163720409045863033e-02 0.000000000000000000e+00
-3.974539051287689917e-01 1.141000926401340987e+00 1.031164212380934753e-01 -1.493749543886108810e+00 0.000000000000000000e+00
-5.338428267664722116e-01 -3.809201227500091935e-01 -2.695328300835191440e-02 7.639893182545250960e-01 1.000000000000000000e+00
8.410256309416314080e-01 1.597684778933392280e-01 -2.787184678588234821e-01 8.397184946710133380e-01 0.000000000000000000e+00
7.467871428499419650e-01 2.451286102955083368e-01 1.472621345637070978e-01 6.950355343586696044e-01 0.000000000000000000e+00
2.569792579551610223e-01 3.393008809668310866e-01 -1.381474673107978335e+00 -1.273918291126016733e+00 1.000000000000000000e+00
3.171187561436215052e-01 7.152911287023441256e-01 -2.164711552573705955e-01 8.046273893463029570e-01 0.000000000000000000e+00
-1.171624140498278566e+00 -2.376525136664882076e+00 2.441075255774932007e+00 -7.444568376514185681e-01 1.000000000000000000e+00
-1.515329400733358978e-01 -1.010490302152213582e+00 9.237011983443461915e-02 1.004108657824466455e+00 1.000000000000000000e+00
5.959985239280269909e-01 5.576271461304462829e-01 -7.415010908118971900e-01 7.311767466425968427e-03 0.000000000000000000e+00
1.269216042853384740e+00 -2.398389821937004229e-01 -8.581423410917017602e-02 1.093993309970990424e+00 0.000000000000000000e+00
1.691952023975663577e+00 1.468652249318053604e+00 -1.280046299168476898e+00 -1.470323731376261378e+00 0.000000000000000000e+00
-1.818202923245365810e+00 -1.380838736024883495e+00 2.318780953192041139e+00 5.597270320842584468e-02 1.000000000000000000e+00
1.707787468203169734e+00 2.274872890023284244e-01 -6.428579353787435835e-01 1.122942281527874897e+00 0.000000000000000000e+00
2.216838122658540133e-01 3.022626286285896025e-01 -1.289794563940694250e+00 -3.553121920356010488e-01 1.000000000000000000e+00
5.253020629212293846e-01 9.942796764576765645e-01 -3.634378517756596816e-01 -8.977245012067003316e-01 0.000000000000000000e+00
